Date,Rented Bike Count,Hour,Temperature (C),Humidity (%),Seasons,Holiday,Functioning Day,Datetime,Precipitation
2018-01-12,173,14,-7.2,28,Winter,No Holiday,Yes,2018-01-12 14:00:00,0
2018-01-12,177,15,-6.5,26,Winter,No Holiday,Yes,2018-01-12 15:00:00,0
2018-01-12,196,16,-5.8,21,Winter,No Holiday,Yes,2018-01-12 16:00:00,0
2018-01-12,259,17,-6.5,22,Winter,No Holiday,Yes,2018-01-12 17:00:00,0
2018-01-12,405,18,-7.5,28,Winter,No Holiday,Yes,2018-01-12 18:00:00,0
2018-01-12,273,19,-8.2,32,Winter,No Holiday,Yes,2018-01-12 19:00:00,0
2018-01-12,210,20,-7.9,31,Winter,No Holiday,Yes,2018-01-12 20:00:00,0
2018-01-12,184,21,-7.4,33,Winter,No Holiday,Yes,2018-01-12 21:00:00,0
2018-01-12,186,22,-6.9,39,Winter,No Holiday,Yes,2018-01-12 22:00:00,0
2018-01-12,144,23,-6.7,36,Winter,No Holiday,Yes,2018-01-12 23:00:00,0
2018-01-13,152,0,-6.6,39,Winter,No Holiday,Yes,2018-01-13 00:00:00,0
2018-01-13,168,1,-6.5,45,Winter,No Holiday,Yes,2018-01-13 01:00:00,0
2018-01-13,145,2,-6.4,40,Winter,No Holiday,Yes,2018-01-13 02:00:00,0
2018-01-13,77,3,-6.5,42,Winter,No Holiday,Yes,2018-01-13 03:00:00,0
2018-01-13,47,4,-6.4,46,Winter,No Holiday,Yes,2018-01-13 04:00:00,0
2018-01-13,40,5,-6.3,51,Winter,No Holiday,Yes,2018-01-13 05:00:00,0
2018-01-13,42,6,-6.4,59,Winter,No Holiday,Yes,2018-01-13 06:00:00,0
2018-01-13,43,7,-6.5,68,Winter,No Holiday,Yes,2018-01-13 07:00:00,0
2018-01-13,67,8,-6.5,72,Winter,No Holiday,Yes,2018-01-13 08:00:00,1
2018-01-13,102,9,-6.3,76,Winter,No Holiday,Yes,2018-01-13 09:00:00,1
2018-01-13,106,10,-5.5,72,Winter,No Holiday,Yes,2018-01-13 10:00:00,1
2018-01-13,133,11,-4.8,70,Winter,No Holiday,Yes,2018-01-13 11:00:00,1
2018-01-13,174,12,-3.7,66,Winter,No Holiday,Yes,2018-01-13 12:00:00,1
2018-01-13,212,13,-2.5,62,Winter,No Holiday,Yes,2018-01-13 13:00:00,0
2018-01-13,215,14,-1.8,62,Winter,No Holiday,Yes,2018-01-13 14:00:00,0
2018-01-13,251,15,-1.5,62,Winter,No Holiday,Yes,2018-01-13 15:00:00,0
2018-01-13,249,16,-1.2,63,Winter,No Holiday,Yes,2018-01-13 16:00:00,0
2018-01-13,277,17,-1.4,68,Winter,No Holiday,Yes,2018-01-13 17:00:00,0
2018-01-13,223,18,-2.6,73,Winter,No Holiday,Yes,2018-01-13 18:00:00,0
2018-01-13,167,19,-3.3,76,Winter,No Holiday,Yes,2018-01-13 19:00:00,0
2018-01-13,158,20,-3.9,78,Winter,No Holiday,Yes,2018-01-13 20:00:00,0
2018-01-13,156,21,-4.1,79,Winter,No Holiday,Yes,2018-01-13 21:00:00,0
2018-01-13,168,22,-4.3,81,Winter,No Holiday,Yes,2018-01-13 22:00:00,0
2018-01-13,131,23,-4.4,81,Winter,No Holiday,Yes,2018-01-13 23:00:00,0
2018-01-14,149,0,-4.4,81,Winter,No Holiday,Yes,2018-01-14 00:00:00,0
2018-01-14,150,1,-3.7,79,Winter,No Holiday,Yes,2018-01-14 01:00:00,0
2018-01-14,111,2,-3.5,78,Winter,No Holiday,Yes,2018-01-14 02:00:00,0
2018-01-14,79,3,-3.6,78,Winter,No Holiday,Yes,2018-01-14 03:00:00,0
2018-01-14,48,4,-4.0,79,Winter,No Holiday,Yes,2018-01-14 04:00:00,0
2018-01-14,29,5,-4.2,79,Winter,No Holiday,Yes,2018-01-14 05:00:00,0
2018-01-14,49,6,-4.3,79,Winter,No Holiday,Yes,2018-01-14 06:00:00,0
2018-01-14,59,7,-4.4,80,Winter,No Holiday,Yes,2018-01-14 07:00:00,0
2018-01-14,81,8,-3.8,79,Winter,No Holiday,Yes,2018-01-14 08:00:00,0
2018-01-14,118,9,-3.4,77,Winter,No Holiday,Yes,2018-01-14 09:00:00,0
2018-01-14,134,10,-2.1,72,Winter,No Holiday,Yes,2018-01-14 10:00:00,0
2018-01-14,174,11,-0.5,64,Winter,No Holiday,Yes,2018-01-14 11:00:00,0
2018-01-14,226,12,1.2,58,Winter,No Holiday,Yes,2018-01-14 12:00:00,0
2018-01-14,272,13,3.0,52,Winter,No Holiday,Yes,2018-01-14 13:00:00,0
2018-01-14,304,14,3.7,53,Winter,No Holiday,Yes,2018-01-14 14:00:00,0
2018-01-14,353,15,4.6,50,Winter,No Holiday,Yes,2018-01-14 15:00:00,0
2018-01-14,366,16,5.3,49,Winter,No Holiday,Yes,2018-01-14 16:00:00,0
2018-01-14,302,17,4.5,51,Winter,No Holiday,Yes,2018-01-14 17:00:00,0
2018-01-14,250,18,4.1,53,Winter,No Holiday,Yes,2018-01-14 18:00:00,0
2018-01-14,208,19,3.9,54,Winter,No Holiday,Yes,2018-01-14 19:00:00,0
2018-01-14,210,20,3.5,55,Winter,No Holiday,Yes,2018-01-14 20:00:00,0
2018-01-14,213,21,3.1,58,Winter,No Holiday,Yes,2018-01-14 21:00:00,0
2018-01-14,196,22,2.8,60,Winter,No Holiday,Yes,2018-01-14 22:00:00,0
2018-01-14,144,23,2.7,60,Winter,No Holiday,Yes,2018-01-14 23:00:00,0
2018-01-15,171,0,3.0,60,Winter,No Holiday,Yes,2018-01-15 00:00:00,0
2018-01-15,122,1,3.0,62,Winter,No Holiday,Yes,2018-01-15 01:00:00,0
2018-01-15,74,2,3.6,65,Winter,No Holiday,Yes,2018-01-15 02:00:00,0
2018-01-15,58,3,4.4,70,Winter,No Holiday,Yes,2018-01-15 03:00:00,0
2018-01-15,38,4,4.9,73,Winter,No Holiday,Yes,2018-01-15 04:00:00,0
2018-01-15,55,5,5.0,76,Winter,No Holiday,Yes,2018-01-15 05:00:00,0
2018-01-15,82,6,4.9,83,Winter,No Holiday,Yes,2018-01-15 06:00:00,0
2018-01-15,209,7,4.4,87,Winter,No Holiday,Yes,2018-01-15 07:00:00,0
2018-01-15,444,8,4.1,85,Winter,No Holiday,Yes,2018-01-15 08:00:00,0
2018-01-15,303,9,3.9,86,Winter,No Holiday,Yes,2018-01-15 09:00:00,1
2018-01-15,212,10,4.2,82,Winter,No Holiday,Yes,2018-01-15 10:00:00,0
2018-01-15,254,11,4.7,75,Winter,No Holiday,Yes,2018-01-15 11:00:00,0
2018-01-15,311,12,6.2,64,Winter,No Holiday,Yes,2018-01-15 12:00:00,0
2018-01-15,309,13,6.1,61,Winter,No Holiday,Yes,2018-01-15 13:00:00,0
2018-01-15,306,14,7.1,52,Winter,No Holiday,Yes,2018-01-15 14:00:00,0
2018-01-15,349,15,7.4,38,Winter,No Holiday,Yes,2018-01-15 15:00:00,0
2018-01-15,365,16,7.5,37,Winter,No Holiday,Yes,2018-01-15 16:00:00,0
2018-01-15,455,17,6.5,40,Winter,No Holiday,Yes,2018-01-15 17:00:00,0
2018-01-15,555,18,5.2,44,Winter,No Holiday,Yes,2018-01-15 18:00:00,0
2018-01-15,444,19,4.4,53,Winter,No Holiday,Yes,2018-01-15 19:00:00,0
2018-01-15,321,20,3.7,58,Winter,No Holiday,Yes,2018-01-15 20:00:00,0
2018-01-15,334,21,3.4,59,Winter,No Holiday,Yes,2018-01-15 21:00:00,0
2018-01-15,333,22,3.0,61,Winter,No Holiday,Yes,2018-01-15 22:00:00,0
2018-01-15,230,23,2.4,63,Winter,No Holiday,Yes,2018-01-15 23:00:00,0
2018-01-16,212,0,1.8,67,Winter,No Holiday,Yes,2018-01-16 00:00:00,0
2018-01-16,207,1,1.2,64,Winter,No Holiday,Yes,2018-01-16 01:00:00,0
2018-01-16,141,2,0.5,72,Winter,No Holiday,Yes,2018-01-16 02:00:00,0
2018-01-16,81,3,0.3,70,Winter,No Holiday,Yes,2018-01-16 03:00:00,0
2018-01-16,51,4,0.8,65,Winter,No Holiday,Yes,2018-01-16 04:00:00,0
2018-01-16,58,5,1.1,64,Winter,No Holiday,Yes,2018-01-16 05:00:00,0
2018-01-16,140,6,1.2,69,Winter,No Holiday,Yes,2018-01-16 06:00:00,0
2018-01-16,318,7,1.1,69,Winter,No Holiday,Yes,2018-01-16 07:00:00,0
2018-01-16,650,8,1.2,68,Winter,No Holiday,Yes,2018-01-16 08:00:00,0
2018-01-16,376,9,1.9,65,Winter,No Holiday,Yes,2018-01-16 09:00:00,0
2018-01-16,221,10,2.7,60,Winter,No Holiday,Yes,2018-01-16 10:00:00,0
2018-01-16,256,11,3.9,57,Winter,No Holiday,Yes,2018-01-16 11:00:00,0
2018-01-16,276,12,5.2,52,Winter,No Holiday,Yes,2018-01-16 12:00:00,0
2018-01-16,296,13,5.8,47,Winter,No Holiday,Yes,2018-01-16 13:00:00,0
2018-01-16,276,14,6.5,43,Winter,No Holiday,Yes,2018-01-16 14:00:00,0
2018-01-16,250,15,6.3,40,Winter,No Holiday,Yes,2018-01-16 15:00:00,0
2018-01-16,277,16,5.8,50,Winter,No Holiday,Yes,2018-01-16 16:00:00,0
2018-01-16,381,17,5.2,58,Winter,No Holiday,Yes,2018-01-16 17:00:00,0
2018-01-16,592,18,4.9,59,Winter,No Holiday,Yes,2018-01-16 18:00:00,0
2018-01-16,409,19,4.6,57,Winter,No Holiday,Yes,2018-01-16 19:00:00,0
2018-01-16,332,20,4.5,58,Winter,No Holiday,Yes,2018-01-16 20:00:00,0
2018-01-16,342,21,4.3,56,Winter,No Holiday,Yes,2018-01-16 21:00:00,0
2018-01-16,321,22,4.0,57,Winter,No Holiday,Yes,2018-01-16 22:00:00,0
2018-01-16,242,23,3.9,60,Winter,No Holiday,Yes,2018-01-16 23:00:00,0
2018-01-17,204,0,3.5,62,Winter,No Holiday,Yes,2018-01-17 00:00:00,0
2018-01-17,183,1,3.3,64,Winter,No Holiday,Yes,2018-01-17 01:00:00,0
2018-01-17,140,2,3.1,65,Winter,No Holiday,Yes,2018-01-17 02:00:00,0
2018-01-17,75,3,3.0,67,Winter,No Holiday,Yes,2018-01-17 03:00:00,0
2018-01-17,55,4,3.0,68,Winter,No Holiday,Yes,2018-01-17 04:00:00,0
2018-01-17,72,5,2.9,66,Winter,No Holiday,Yes,2018-01-17 05:00:00,0
2018-01-17,115,6,2.7,71,Winter,No Holiday,Yes,2018-01-17 06:00:00,0
2018-01-17,272,7,2.5,71,Winter,No Holiday,Yes,2018-01-17 07:00:00,0
2018-01-17,537,8,2.6,70,Winter,No Holiday,Yes,2018-01-17 08:00:00,0
2018-01-17,337,9,3.0,66,Winter,No Holiday,Yes,2018-01-17 09:00:00,0
2018-01-17,212,10,4.3,58,Winter,No Holiday,Yes,2018-01-17 10:00:00,0
2018-01-17,270,11,6.0,51,Winter,No Holiday,Yes,2018-01-17 11:00:00,0
2018-01-17,310,12,8.1,51,Winter,No Holiday,Yes,2018-01-17 12:00:00,0
2018-01-17,273,13,8.0,54,Winter,No Holiday,Yes,2018-01-17 13:00:00,0
2018-01-17,258,14,7.7,54,Winter,No Holiday,Yes,2018-01-17 14:00:00,0
2018-01-17,278,15,8.5,49,Winter,No Holiday,Yes,2018-01-17 15:00:00,0
2018-01-17,314,16,8.3,54,Winter,No Holiday,Yes,2018-01-17 16:00:00,0
2018-01-17,380,17,7.2,57,Winter,No Holiday,Yes,2018-01-17 17:00:00,0
2018-01-17,501,18,5.2,62,Winter,No Holiday,Yes,2018-01-17 18:00:00,0
2018-01-17,360,19,4.2,68,Winter,No Holiday,Yes,2018-01-17 19:00:00,0
2018-01-17,286,20,3.5,72,Winter,No Holiday,Yes,2018-01-17 20:00:00,0
2018-01-17,320,21,3.1,74,Winter,No Holiday,Yes,2018-01-17 21:00:00,0
2018-01-17,313,22,2.8,74,Winter,No Holiday,Yes,2018-01-17 22:00:00,0
2018-01-17,227,23,2.7,74,Winter,No Holiday,Yes,2018-01-17 23:00:00,0
2018-01-18,215,0,2.7,73,Winter,No Holiday,Yes,2018-01-18 00:00:00,0
2018-01-18,190,1,3.2,72,Winter,No Holiday,Yes,2018-01-18 01:00:00,0
2018-01-18,137,2,3.3,73,Winter,No Holiday,Yes,2018-01-18 02:00:00,0
2018-01-18,95,3,3.6,74,Winter,No Holiday,Yes,2018-01-18 03:00:00,0
2018-01-18,50,4,3.3,80,Winter,No Holiday,Yes,2018-01-18 04:00:00,0
2018-01-18,68,5,2.6,82,Winter,No Holiday,Yes,2018-01-18 05:00:00,0
2018-01-18,107,6,2.2,82,Winter,No Holiday,Yes,2018-01-18 06:00:00,0
2018-01-18,279,7,1.5,86,Winter,No Holiday,Yes,2018-01-18 07:00:00,0
2018-01-18,537,8,1.1,86,Winter,No Holiday,Yes,2018-01-18 08:00:00,0
2018-01-18,305,9,1.2,84,Winter,No Holiday,Yes,2018-01-18 09:00:00,0
2018-01-18,188,10,1.4,81,Winter,No Holiday,Yes,2018-01-18 10:00:00,0
2018-01-18,261,11,1.8,75,Winter,No Holiday,Yes,2018-01-18 11:00:00,0
2018-01-18,267,12,2.5,72,Winter,No Holiday,Yes,2018-01-18 12:00:00,0
2018-01-18,307,13,3.5,54,Winter,No Holiday,Yes,2018-01-18 13:00:00,0
2018-01-18,301,14,4.4,42,Winter,No Holiday,Yes,2018-01-18 14:00:00,0
2018-01-18,269,15,4.2,36,Winter,No Holiday,Yes,2018-01-18 15:00:00,0
2018-01-18,328,16,3.6,42,Winter,No Holiday,Yes,2018-01-18 16:00:00,0
2018-01-18,416,17,2.8,46,Winter,No Holiday,Yes,2018-01-18 17:00:00,0
2018-01-18,506,18,2.0,39,Winter,No Holiday,Yes,2018-01-18 18:00:00,0
2018-01-18,365,19,1.5,41,Winter,No Holiday,Yes,2018-01-18 19:00:00,0
2018-01-18,303,20,1.1,44,Winter,No Holiday,Yes,2018-01-18 20:00:00,0
2018-01-18,339,21,0.8,45,Winter,No Holiday,Yes,2018-01-18 21:00:00,0
2018-01-18,318,22,0.7,45,Winter,No Holiday,Yes,2018-01-18 22:00:00,0
2018-01-18,232,23,0.6,47,Winter,No Holiday,Yes,2018-01-18 23:00:00,0
2018-01-19,211,0,0.3,45,Winter,No Holiday,Yes,2018-01-19 00:00:00,0
2018-01-19,207,1,0.0,43,Winter,No Holiday,Yes,2018-01-19 01:00:00,0
2018-01-19,140,2,-0.3,44,Winter,No Holiday,Yes,2018-01-19 02:00:00,0
2018-01-19,93,3,-0.6,43,Winter,No Holiday,Yes,2018-01-19 03:00:00,0
2018-01-19,58,4,-0.7,45,Winter,No Holiday,Yes,2018-01-19 04:00:00,0
2018-01-19,61,5,-1.4,47,Winter,No Holiday,Yes,2018-01-19 05:00:00,0
2018-01-19,151,6,-1.8,49,Winter,No Holiday,Yes,2018-01-19 06:00:00,0
2018-01-19,334,7,-2.0,49,Winter,No Holiday,Yes,2018-01-19 07:00:00,0
2018-01-19,648,8,-2.5,50,Winter,No Holiday,Yes,2018-01-19 08:00:00,0
2018-01-19,387,9,-2.1,42,Winter,No Holiday,Yes,2018-01-19 09:00:00,0
2018-01-19,255,10,0.0,29,Winter,No Holiday,Yes,2018-01-19 10:00:00,0
2018-01-19,283,11,2.2,20,Winter,No Holiday,Yes,2018-01-19 11:00:00,0
2018-01-19,341,12,4.3,28,Winter,No Holiday,Yes,2018-01-19 12:00:00,0
2018-01-19,341,13,4.7,26,Winter,No Holiday,Yes,2018-01-19 13:00:00,0
2018-01-19,349,14,4.7,24,Winter,No Holiday,Yes,2018-01-19 14:00:00,0
2018-01-19,381,15,5.4,25,Winter,No Holiday,Yes,2018-01-19 15:00:00,0
2018-01-19,390,16,4.9,27,Winter,No Holiday,Yes,2018-01-19 16:00:00,0
2018-01-19,468,17,4.1,34,Winter,No Holiday,Yes,2018-01-19 17:00:00,0
2018-01-19,702,18,2.9,45,Winter,No Holiday,Yes,2018-01-19 18:00:00,0
2018-01-19,471,19,2.0,48,Winter,No Holiday,Yes,2018-01-19 19:00:00,0
2018-01-19,342,20,1.2,51,Winter,No Holiday,Yes,2018-01-19 20:00:00,0
2018-01-19,331,21,0.5,52,Winter,No Holiday,Yes,2018-01-19 21:00:00,0
2018-01-19,292,22,0.0,56,Winter,No Holiday,Yes,2018-01-19 22:00:00,0
2018-01-19,236,23,-0.5,59,Winter,No Holiday,Yes,2018-01-19 23:00:00,0
2018-01-20,228,0,-0.6,60,Winter,No Holiday,Yes,2018-01-20 00:00:00,0
2018-01-20,258,1,-0.9,64,Winter,No Holiday,Yes,2018-01-20 01:00:00,0
2018-01-20,216,2,-0.9,65,Winter,No Holiday,Yes,2018-01-20 02:00:00,0
2018-01-20,118,3,-0.9,65,Winter,No Holiday,Yes,2018-01-20 03:00:00,0
2018-01-20,89,4,-0.7,65,Winter,No Holiday,Yes,2018-01-20 04:00:00,0
2018-01-20,56,5,-0.3,62,Winter,No Holiday,Yes,2018-01-20 05:00:00,0
2018-01-20,50,6,-0.1,60,Winter,No Holiday,Yes,2018-01-20 06:00:00,0
2018-01-20,101,7,0.2,60,Winter,No Holiday,Yes,2018-01-20 07:00:00,0
2018-01-20,191,8,0.3,63,Winter,No Holiday,Yes,2018-01-20 08:00:00,0
2018-01-20,234,9,0.9,63,Winter,No Holiday,Yes,2018-01-20 09:00:00,0
2018-01-20,259,10,2.1,60,Winter,No Holiday,Yes,2018-01-20 10:00:00,0
2018-01-20,285,11,3.7,59,Winter,No Holiday,Yes,2018-01-20 11:00:00,0
2018-01-20,325,12,5.3,55,Winter,No Holiday,Yes,2018-01-20 12:00:00,0
2018-01-20,356,13,6.3,55,Winter,No Holiday,Yes,2018-01-20 13:00:00,0
2018-01-20,334,14,5.9,61,Winter,No Holiday,Yes,2018-01-20 14:00:00,0
2018-01-20,406,15,6.3,55,Winter,No Holiday,Yes,2018-01-20 15:00:00,0
2018-01-20,352,16,6.6,42,Winter,No Holiday,Yes,2018-01-20 16:00:00,0
2018-01-20,377,17,5.7,53,Winter,No Holiday,Yes,2018-01-20 17:00:00,0
2018-01-20,283,18,4.6,55,Winter,No Holiday,Yes,2018-01-20 18:00:00,0
2018-01-20,223,19,3.5,66,Winter,No Holiday,Yes,2018-01-20 19:00:00,0
2018-01-20,219,20,2.9,66,Winter,No Holiday,Yes,2018-01-20 20:00:00,0
2018-01-20,220,21,2.1,48,Winter,No Holiday,Yes,2018-01-20 21:00:00,0
2018-01-20,232,22,1.5,48,Winter,No Holiday,Yes,2018-01-20 22:00:00,0
2018-01-20,164,23,0.8,53,Winter,No Holiday,Yes,2018-01-20 23:00:00,0
2018-01-21,196,0,-0.3,60,Winter,No Holiday,Yes,2018-01-21 00:00:00,0
2018-01-21,177,1,-0.8,58,Winter,No Holiday,Yes,2018-01-21 01:00:00,0
2018-01-21,107,2,-1.5,63,Winter,No Holiday,Yes,2018-01-21 02:00:00,0
2018-01-21,107,3,-2.0,60,Winter,No Holiday,Yes,2018-01-21 03:00:00,0
2018-01-21,73,4,-2.3,47,Winter,No Holiday,Yes,2018-01-21 04:00:00,0
2018-01-21,32,5,-2.6,49,Winter,No Holiday,Yes,2018-01-21 05:00:00,0
2018-01-21,36,6,-3.1,54,Winter,No Holiday,Yes,2018-01-21 06:00:00,0
2018-01-21,61,7,-3.2,54,Winter,No Holiday,Yes,2018-01-21 07:00:00,0
2018-01-21,115,8,-3.6,53,Winter,No Holiday,Yes,2018-01-21 08:00:00,0
2018-01-21,152,9,-3.2,46,Winter,No Holiday,Yes,2018-01-21 09:00:00,0
2018-01-21,189,10,-1.3,37,Winter,No Holiday,Yes,2018-01-21 10:00:00,0
2018-01-21,216,11,1.9,25,Winter,No Holiday,Yes,2018-01-21 11:00:00,0
2018-01-21,271,12,3.9,30,Winter,No Holiday,Yes,2018-01-21 12:00:00,0
2018-01-21,343,13,4.9,22,Winter,No Holiday,Yes,2018-01-21 13:00:00,0
2018-01-21,340,14,5.4,18,Winter,No Holiday,Yes,2018-01-21 14:00:00,0
2018-01-21,389,15,5.4,20,Winter,No Holiday,Yes,2018-01-21 15:00:00,0
2018-01-21,396,16,4.7,17,Winter,No Holiday,Yes,2018-01-21 16:00:00,0
2018-01-21,383,17,3.8,20,Winter,No Holiday,Yes,2018-01-21 17:00:00,0
2018-01-21,295,18,2.5,24,Winter,No Holiday,Yes,2018-01-21 18:00:00,0
2018-01-21,223,19,1.3,25,Winter,No Holiday,Yes,2018-01-21 19:00:00,0
2018-01-21,258,20,0.3,27,Winter,No Holiday,Yes,2018-01-21 20:00:00,0
2018-01-21,237,21,-0.1,29,Winter,No Holiday,Yes,2018-01-21 21:00:00,0
2018-01-21,207,22,-0.3,32,Winter,No Holiday,Yes,2018-01-21 22:00:00,0
2018-01-21,170,23,-0.4,32,Winter,No Holiday,Yes,2018-01-21 23:00:00,0
2018-01-22,171,0,-0.2,30,Winter,No Holiday,Yes,2018-01-22 00:00:00,0
2018-01-22,97,1,-0.2,32,Winter,No Holiday,Yes,2018-01-22 01:00:00,0
2018-01-22,73,2,-0.2,33,Winter,No Holiday,Yes,2018-01-22 02:00:00,0
2018-01-22,53,3,-0.3,31,Winter,No Holiday,Yes,2018-01-22 03:00:00,0
2018-01-22,31,4,0.0,32,Winter,No Holiday,Yes,2018-01-22 04:00:00,0
2018-01-22,60,5,0.0,32,Winter,No Holiday,Yes,2018-01-22 05:00:00,0
2018-01-22,165,6,0.0,33,Winter,No Holiday,Yes,2018-01-22 06:00:00,0
2018-01-22,316,7,-0.4,34,Winter,No Holiday,Yes,2018-01-22 07:00:00,0
2018-01-22,683,8,-0.7,32,Winter,No Holiday,Yes,2018-01-22 08:00:00,0
2018-01-22,365,9,0.1,33,Winter,No Holiday,Yes,2018-01-22 09:00:00,0
2018-01-22,221,10,1.1,31,Winter,No Holiday,Yes,2018-01-22 10:00:00,0
2018-01-22,277,11,2.4,27,Winter,No Holiday,Yes,2018-01-22 11:00:00,0
2018-01-22,323,12,3.9,28,Winter,No Holiday,Yes,2018-01-22 12:00:00,0
2018-01-22,281,13,3.9,33,Winter,No Holiday,Yes,2018-01-22 13:00:00,0
2018-01-22,249,14,3.3,73,Winter,No Holiday,Yes,2018-01-22 14:00:00,0
2018-01-22,63,15,3.6,69,Winter,No Holiday,Yes,2018-01-22 15:00:00,0
2018-01-22,18,16,2.0,87,Winter,No Holiday,Yes,2018-01-22 16:00:00,0
2018-01-22,43,17,1.3,93,Winter,No Holiday,Yes,2018-01-22 17:00:00,1
2018-01-22,170,18,1.1,96,Winter,No Holiday,Yes,2018-01-22 18:00:00,1
2018-01-22,167,19,-0.1,88,Winter,No Holiday,Yes,2018-01-22 19:00:00,1
2018-01-22,181,20,-0.8,85,Winter,No Holiday,Yes,2018-01-22 20:00:00,1
2018-01-22,187,21,-1.8,85,Winter,No Holiday,Yes,2018-01-22 21:00:00,1
2018-01-22,170,22,-3.2,81,Winter,No Holiday,Yes,2018-01-22 22:00:00,1
2018-01-22,139,23,-4.2,79,Winter,No Holiday,Yes,2018-01-22 23:00:00,1
2018-01-23,96,0,-5.3,77,Winter,No Holiday,Yes,2018-01-23 00:00:00,1
2018-01-23,120,1,-6.0,76,Winter,No Holiday,Yes,2018-01-23 01:00:00,1
2018-01-23,75,2,-7.5,65,Winter,No Holiday,Yes,2018-01-23 02:00:00,1
2018-01-23,55,3,-8.6,68,Winter,No Holiday,Yes,2018-01-23 03:00:00,1
2018-01-23,45,4,-9.5,49,Winter,No Holiday,Yes,2018-01-23 04:00:00,1
2018-01-23,44,5,-10.5,46,Winter,No Holiday,Yes,2018-01-23 05:00:00,1
2018-01-23,84,6,-11.5,47,Winter,No Holiday,Yes,2018-01-23 06:00:00,1
2018-01-23,211,7,-12.5,41,Winter,No Holiday,Yes,2018-01-23 07:00:00,1
2018-01-23,423,8,-13.0,41,Winter,No Holiday,Yes,2018-01-23 08:00:00,1
2018-01-23,228,9,-13.3,36,Winter,No Holiday,Yes,2018-01-23 09:00:00,1
2018-01-23,132,10,-12.1,34,Winter,No Holiday,Yes,2018-01-23 10:00:00,1
2018-01-23,184,11,-11.7,27,Winter,No Holiday,Yes,2018-01-23 11:00:00,1
2018-01-23,180,12,-11.3,27,Winter,No Holiday,Yes,2018-01-23 12:00:00,1
2018-01-23,189,13,-11.0,27,Winter,No Holiday,Yes,2018-01-23 13:00:00,1
2018-01-23,169,14,-10.4,30,Winter,No Holiday,Yes,2018-01-23 14:00:00,1
2018-01-23,181,15,-9.7,32,Winter,No Holiday,Yes,2018-01-23 15:00:00,1
2018-01-23,181,16,-10.1,34,Winter,No Holiday,Yes,2018-01-23 16:00:00,1
2018-01-23,239,17,-10.6,38,Winter,No Holiday,Yes,2018-01-23 17:00:00,1
2018-01-23,351,18,-11.5,43,Winter,No Holiday,Yes,2018-01-23 18:00:00,1
2018-01-23,248,19,-12.0,47,Winter,No Holiday,Yes,2018-01-23 19:00:00,1
2018-01-23,178,20,-12.5,52,Winter,No Holiday,Yes,2018-01-23 20:00:00,1
2018-01-23,145,21,-13.2,49,Winter,No Holiday,Yes,2018-01-23 21:00:00,1
2018-01-23,117,22,-13.9,45,Winter,No Holiday,Yes,2018-01-23 22:00:00,1
2018-01-23,106,23,-14.3,38,Winter,No Holiday,Yes,2018-01-23 23:00:00,1
2018-01-24,90,0,-14.6,34,Winter,No Holiday,Yes,2018-01-24 00:00:00,1
2018-01-24,89,1,-15.0,31,Winter,No Holiday,Yes,2018-01-24 01:00:00,1
2018-01-24,50,2,-15.2,32,Winter,No Holiday,Yes,2018-01-24 02:00:00,1
2018-01-24,32,3,-15.2,30,Winter,No Holiday,Yes,2018-01-24 03:00:00,1
2018-01-24,24,4,-15.4,30,Winter,No Holiday,Yes,2018-01-24 04:00:00,1
2018-01-24,34,5,-15.6,29,Winter,No Holiday,Yes,2018-01-24 05:00:00,1
2018-01-24,71,6,-15.7,29,Winter,No Holiday,Yes,2018-01-24 06:00:00,1
2018-01-24,164,7,-15.9,30,Winter,No Holiday,Yes,2018-01-24 07:00:00,1
2018-01-24,364,8,-16.2,30,Winter,No Holiday,Yes,2018-01-24 08:00:00,1
2018-01-24,192,9,-15.8,27,Winter,No Holiday,Yes,2018-01-24 09:00:00,1
2018-01-24,90,10,-14.5,24,Winter,No Holiday,Yes,2018-01-24 10:00:00,1
2018-01-24,124,11,-13.1,25,Winter,No Holiday,Yes,2018-01-24 11:00:00,1
2018-01-24,121,12,-12.2,26,Winter,No Holiday,Yes,2018-01-24 12:00:00,1
2018-01-24,140,13,-12.0,25,Winter,No Holiday,Yes,2018-01-24 13:00:00,1
2018-01-24,125,14,-11.1,26,Winter,No Holiday,Yes,2018-01-24 14:00:00,1
2018-01-24,149,15,-10.8,29,Winter,No Holiday,Yes,2018-01-24 15:00:00,1
2018-01-24,124,16,-11.2,30,Winter,No Holiday,Yes,2018-01-24 16:00:00,1
2018-01-24,203,17,-11.8,26,Winter,No Holiday,Yes,2018-01-24 17:00:00,1
2018-01-24,297,18,-13.0,29,Winter,No Holiday,Yes,2018-01-24 18:00:00,1
2018-01-24,211,19,-13.8,32,Winter,No Holiday,Yes,2018-01-24 19:00:00,1
2018-01-24,125,20,-14.3,37,Winter,No Holiday,Yes,2018-01-24 20:00:00,1
2018-01-24,132,21,-14.7,40,Winter,No Holiday,Yes,2018-01-24 21:00:00,1
2018-01-24,121,22,-15.2,45,Winter,No Holiday,Yes,2018-01-24 22:00:00,1
2018-01-24,82,23,-15.7,43,Winter,No Holiday,Yes,2018-01-24 23:00:00,1
2018-01-25,78,0,-15.9,43,Winter,No Holiday,Yes,2018-01-25 00:00:00,1
2018-01-25,68,1,-16.1,42,Winter,No Holiday,Yes,2018-01-25 01:00:00,1
