Date,Hour,Temperature (C),Humidity (%),Seasons,Holiday,Functioning Day,Precipitation
2018-03-21,0,1.6,39,Spring,No Holiday,Yes,0
2018-03-21,1,1.5,40,Spring,No Holiday,Yes,0
2018-03-21,2,1.4,40,Spring,No Holiday,Yes,0
2018-03-21,3,1.3,40,Spring,No Holiday,Yes,0
2018-03-21,4,1.3,39,Spring,No Holiday,Yes,0
2018-03-21,5,1.3,40,Spring,No Holiday,Yes,0
2018-03-21,6,1.4,42,Spring,No Holiday,Yes,0
2018-03-21,7,1.4,43,Spring,No Holiday,Yes,0
2018-03-21,8,1.6,42,Spring,No Holiday,Yes,0
2018-03-21,9,2.5,40,Spring,No Holiday,Yes,0
2018-03-21,10,3.6,37,Spring,No Holiday,Yes,0
2018-03-21,11,4.8,35,Spring,No Holiday,Yes,0
2018-03-21,12,4.8,51,Spring,No Holiday,Yes,0
2018-03-21,13,4.0,64,Spring,No Holiday,Yes,0
2018-03-21,14,1.9,89,Spring,No Holiday,Yes,0
2018-03-21,15,2.2,85,Spring,No Holiday,Yes,1
2018-03-21,16,2.4,79,Spring,No Holiday,Yes,0
2018-03-21,17,2.5,78,Spring,No Holiday,Yes,0
2018-03-21,18,2.0,77,Spring,No Holiday,Yes,0
2018-03-21,19,2.0,81,Spring,No Holiday,Yes,0
2018-03-21,20,1.7,85,Spring,No Holiday,Yes,0
2018-03-21,21,1.2,92,Spring,No Holiday,Yes,1
2018-03-21,22,1.2,87,Spring,No Holiday,Yes,0
2018-03-21,23,1.5,86,Spring,No Holiday,Yes,0
2018-03-22,0,1.6,86,Spring,No Holiday,Yes,0
2018-03-22,1,1.6,85,Spring,No Holiday,Yes,0
2018-03-22,2,1.5,86,Spring,No Holiday,Yes,0
2018-03-22,3,1.3,87,Spring,No Holiday,Yes,0
2018-03-22,4,1.3,87,Spring,No Holiday,Yes,0
2018-03-22,5,1.1,88,Spring,No Holiday,Yes,0
2018-03-22,6,0.8,88,Spring,No Holiday,Yes,0
2018-03-22,7,0.6,85,Spring,No Holiday,Yes,0
2018-03-22,8,1.1,79,Spring,No Holiday,Yes,0
2018-03-22,9,2.5,67,Spring,No Holiday,Yes,0
2018-03-22,10,4.9,56,Spring,No Holiday,Yes,0
2018-03-22,11,6.9,46,Spring,No Holiday,Yes,0
2018-03-22,12,8.3,36,Spring,No Holiday,Yes,0
2018-03-22,13,9.9,29,Spring,No Holiday,Yes,0
2018-03-22,14,11.4,30,Spring,No Holiday,Yes,0
2018-03-22,15,10.7,34,Spring,No Holiday,Yes,0
2018-03-22,16,10.3,34,Spring,No Holiday,Yes,0
2018-03-22,17,9.6,38,Spring,No Holiday,Yes,0
2018-03-22,18,7.9,46,Spring,No Holiday,Yes,0
2018-03-22,19,6.2,54,Spring,No Holiday,Yes,0
2018-03-22,20,5.1,56,Spring,No Holiday,Yes,0
2018-03-22,21,4.5,62,Spring,No Holiday,Yes,0
2018-03-22,22,3.9,66,Spring,No Holiday,Yes,0
2018-03-22,23,3.4,69,Spring,No Holiday,Yes,0
2018-03-23,0,2.9,72,Spring,No Holiday,Yes,0
2018-03-23,1,2.5,75,Spring,No Holiday,Yes,0
2018-03-23,2,2.2,80,Spring,No Holiday,Yes,0
2018-03-23,3,1.9,81,Spring,No Holiday,Yes,0
2018-03-23,4,2.0,80,Spring,No Holiday,Yes,0
2018-03-23,5,2.2,79,Spring,No Holiday,Yes,0
2018-03-23,6,2.3,80,Spring,No Holiday,Yes,0
2018-03-23,7,2.5,79,Spring,No Holiday,Yes,0
2018-03-23,8,2.6,77,Spring,No Holiday,Yes,0
2018-03-23,9,3.3,72,Spring,No Holiday,Yes,0
2018-03-23,10,5.4,64,Spring,No Holiday,Yes,0
2018-03-23,11,7.1,50,Spring,No Holiday,Yes,0
2018-03-23,12,9.3,37,Spring,No Holiday,Yes,0
2018-03-23,13,10.9,36,Spring,No Holiday,Yes,0
2018-03-23,14,12.4,33,Spring,No Holiday,Yes,0
2018-03-23,15,12.1,30,Spring,No Holiday,Yes,0
2018-03-23,16,12.2,24,Spring,No Holiday,Yes,0
2018-03-23,17,11.2,27,Spring,No Holiday,Yes,0
2018-03-23,18,9.7,36,Spring,No Holiday,Yes,0
2018-03-23,19,8.3,48,Spring,No Holiday,Yes,0
2018-03-23,20,6.7,48,Spring,No Holiday,Yes,0
2018-03-23,21,5.8,60,Spring,No Holiday,Yes,0
2018-03-23,22,5.3,63,Spring,No Holiday,Yes,0
2018-03-23,23,5.0,42,Spring,No Holiday,Yes,0
2018-03-24,0,4.7,46,Spring,No Holiday,Yes,0
2018-03-24,1,4.7,51,Spring,No Holiday,Yes,0
2018-03-24,2,5.0,50,Spring,No Holiday,Yes,0
2018-03-24,3,5.0,51,Spring,No Holiday,Yes,0
2018-03-24,4,5.1,54,Spring,No Holiday,Yes,0
2018-03-24,5,4.7,54,Spring,No Holiday,Yes,0
2018-03-24,6,4.2,50,Spring,No Holiday,Yes,0
2018-03-24,7,4.0,54,Spring,No Holiday,Yes,0
2018-03-24,8,4.5,49,Spring,No Holiday,Yes,0
2018-03-24,9,6.5,40,Spring,No Holiday,Yes,0
2018-03-24,10,7.2,43,Spring,No Holiday,Yes,0
2018-03-24,11,9.0,56,Spring,No Holiday,Yes,0
2018-03-24,12,10.6,52,Spring,No Holiday,Yes,0
2018-03-24,13,12.4,50,Spring,No Holiday,Yes,0
2018-03-24,14,12.7,55,Spring,No Holiday,Yes,0
2018-03-24,15,12.4,58,Spring,No Holiday,Yes,0
2018-03-24,16,12.3,61,Spring,No Holiday,Yes,0
2018-03-24,17,11.1,66,Spring,No Holiday,Yes,0
2018-03-24,18,9.0,76,Spring,No Holiday,Yes,0
2018-03-24,19,7.7,80,Spring,No Holiday,Yes,0
2018-03-24,20,7.1,83,Spring,No Holiday,Yes,0
2018-03-24,21,6.7,84,Spring,No Holiday,Yes,0
2018-03-24,22,6.5,85,Spring,No Holiday,Yes,0
2018-03-24,23,6.4,85,Spring,No Holiday,Yes,0
2018-03-25,0,6.4,84,Spring,No Holiday,Yes,0
2018-03-25,1,6.4,82,Spring,No Holiday,Yes,0
2018-03-25,2,6.0,82,Spring,No Holiday,Yes,0
2018-03-25,3,5.5,83,Spring,No Holiday,Yes,0
2018-03-25,4,5.3,82,Spring,No Holiday,Yes,0
2018-03-25,5,5.0,83,Spring,No Holiday,Yes,0
2018-03-25,6,4.6,84,Spring,No Holiday,Yes,0
2018-03-25,7,4.7,82,Spring,No Holiday,Yes,0
2018-03-25,8,5.0,79,Spring,No Holiday,Yes,0
2018-03-25,9,6.3,73,Spring,No Holiday,Yes,0
2018-03-25,10,8.4,65,Spring,No Holiday,Yes,0
2018-03-25,11,10.7,56,Spring,No Holiday,Yes,0
2018-03-25,12,12.7,45,Spring,No Holiday,Yes,0
2018-03-25,13,14.6,38,Spring,No Holiday,Yes,0
2018-03-25,14,16.1,37,Spring,No Holiday,Yes,0
2018-03-25,15,16.7,38,Spring,No Holiday,Yes,0
2018-03-25,16,16.5,39,Spring,No Holiday,Yes,0
2018-03-25,17,15.8,40,Spring,No Holiday,Yes,0
2018-03-25,18,14.4,44,Spring,No Holiday,Yes,0
2018-03-25,19,12.6,59,Spring,No Holiday,Yes,0
2018-03-25,20,10.7,70,Spring,No Holiday,Yes,0
2018-03-25,21,9.8,74,Spring,No Holiday,Yes,0
2018-03-25,22,8.8,79,Spring,No Holiday,Yes,0
2018-03-25,23,8.0,82,Spring,No Holiday,Yes,0
2018-03-26,0,7.1,84,Spring,No Holiday,Yes,0
2018-03-26,1,6.3,87,Spring,No Holiday,Yes,0
2018-03-26,2,5.4,95,Spring,No Holiday,Yes,0
2018-03-26,3,5.5,96,Spring,No Holiday,Yes,0
2018-03-26,4,5.5,96,Spring,No Holiday,Yes,0
2018-03-26,5,5.4,97,Spring,No Holiday,Yes,0
2018-03-26,6,5.7,97,Spring,No Holiday,Yes,0
2018-03-26,7,6.0,96,Spring,No Holiday,Yes,0
2018-03-26,8,6.4,90,Spring,No Holiday,Yes,0
2018-03-26,9,7.6,82,Spring,No Holiday,Yes,0
2018-03-26,10,10.0,70,Spring,No Holiday,Yes,0
2018-03-26,11,12.6,60,Spring,No Holiday,Yes,0
2018-03-26,12,14.6,53,Spring,No Holiday,Yes,0
2018-03-26,13,16.0,47,Spring,No Holiday,Yes,0
2018-03-26,14,17.4,39,Spring,No Holiday,Yes,0
2018-03-26,15,17.6,33,Spring,No Holiday,Yes,0
2018-03-26,16,17.7,33,Spring,No Holiday,Yes,0
2018-03-26,17,17.1,31,Spring,No Holiday,Yes,0
2018-03-26,18,16.0,33,Spring,No Holiday,Yes,0
2018-03-26,19,14.3,37,Spring,No Holiday,Yes,0
2018-03-26,20,12.9,42,Spring,No Holiday,Yes,0
2018-03-26,21,11.6,54,Spring,No Holiday,Yes,0
2018-03-26,22,10.7,58,Spring,No Holiday,Yes,0
2018-03-26,23,9.8,62,Spring,No Holiday,Yes,0
2018-03-27,0,9.0,68,Spring,No Holiday,Yes,0
2018-03-27,1,8.7,70,Spring,No Holiday,Yes,0
2018-03-27,2,8.3,70,Spring,No Holiday,Yes,0
2018-03-27,3,8.1,71,Spring,No Holiday,Yes,0
2018-03-27,4,7.8,70,Spring,No Holiday,Yes,0
2018-03-27,5,8.0,63,Spring,No Holiday,Yes,0
2018-03-27,6,8.1,66,Spring,No Holiday,Yes,0
2018-03-27,7,8.5,67,Spring,No Holiday,Yes,0
2018-03-27,8,9.3,62,Spring,No Holiday,Yes,0
2018-03-27,9,11.6,51,Spring,No Holiday,Yes,0
2018-03-27,10,13.9,40,Spring,No Holiday,Yes,0
2018-03-27,11,15.8,40,Spring,No Holiday,Yes,0
2018-03-27,12,16.7,47,Spring,No Holiday,Yes,0
2018-03-27,13,18.6,46,Spring,No Holiday,Yes,0
2018-03-27,14,19.4,45,Spring,No Holiday,Yes,0
2018-03-27,15,19.9,45,Spring,No Holiday,Yes,0
2018-03-27,16,19.5,50,Spring,No Holiday,Yes,0
2018-03-27,17,18.4,54,Spring,No Holiday,Yes,0
2018-03-27,18,16.8,60,Spring,No Holiday,Yes,0
2018-03-27,19,15.0,67,Spring,No Holiday,Yes,0
2018-03-27,20,13.9,72,Spring,No Holiday,Yes,0
2018-03-27,21,13.4,73,Spring,No Holiday,Yes,0
2018-03-27,22,12.9,75,Spring,No Holiday,Yes,0
2018-03-27,23,12.4,74,Spring,No Holiday,Yes,0
2018-03-28,0,12.0,76,Spring,No Holiday,Yes,0
2018-03-28,1,11.6,74,Spring,No Holiday,Yes,0
2018-03-28,2,11.5,75,Spring,No Holiday,Yes,0
2018-03-28,3,10.9,79,Spring,No Holiday,Yes,0
2018-03-28,4,10.6,77,Spring,No Holiday,Yes,0
2018-03-28,5,10.2,80,Spring,No Holiday,Yes,0
2018-03-28,6,9.6,84,Spring,No Holiday,Yes,0
2018-03-28,7,9.6,82,Spring,No Holiday,Yes,0
2018-03-28,8,10.3,77,Spring,No Holiday,Yes,0
2018-03-28,9,12.4,66,Spring,No Holiday,Yes,0
2018-03-28,10,14.7,62,Spring,No Holiday,Yes,0
2018-03-28,11,15.6,60,Spring,No Holiday,Yes,0
2018-03-28,12,16.5,57,Spring,No Holiday,Yes,0
2018-03-28,13,17.5,54,Spring,No Holiday,Yes,0
2018-03-28,14,18.6,46,Spring,No Holiday,Yes,0
2018-03-28,15,18.2,45,Spring,No Holiday,Yes,0
2018-03-28,16,18.3,43,Spring,No Holiday,Yes,0
2018-03-28,17,17.6,45,Spring,No Holiday,Yes,0
2018-03-28,18,17.0,53,Spring,No Holiday,Yes,0
2018-03-28,19,16.0,60,Spring,No Holiday,Yes,0
2018-03-28,20,15.2,65,Spring,No Holiday,Yes,0
2018-03-28,21,14.2,70,Spring,No Holiday,Yes,0
2018-03-28,22,13.6,73,Spring,No Holiday,Yes,0
2018-03-28,23,13.5,74,Spring,No Holiday,Yes,0
2018-03-29,0,13.4,77,Spring,No Holiday,Yes,0
2018-03-29,1,13.0,81,Spring,No Holiday,Yes,0
2018-03-29,2,12.9,83,Spring,No Holiday,Yes,0
2018-03-29,3,12.7,80,Spring,No Holiday,Yes,0
2018-03-29,4,12.8,81,Spring,No Holiday,Yes,0
2018-03-29,5,12.7,83,Spring,No Holiday,Yes,0
2018-03-29,6,12.6,83,Spring,No Holiday,Yes,0
2018-03-29,7,12.8,82,Spring,No Holiday,Yes,0
2018-03-29,8,13.3,80,Spring,No Holiday,Yes,0
2018-03-29,9,13.5,79,Spring,No Holiday,Yes,0
2018-03-29,10,15.0,69,Spring,No Holiday,Yes,0
2018-03-29,11,16.1,63,Spring,No Holiday,Yes,0
2018-03-29,12,18.2,55,Spring,No Holiday,Yes,0
2018-03-29,13,19.5,48,Spring,No Holiday,Yes,0
2018-03-29,14,20.2,47,Spring,No Holiday,Yes,0
2018-03-29,15,20.8,42,Spring,No Holiday,Yes,0
2018-03-29,16,20.7,38,Spring,No Holiday,Yes,0
2018-03-29,17,20.3,48,Spring,No Holiday,Yes,0
2018-03-29,18,19.1,47,Spring,No Holiday,Yes,0
2018-03-29,19,17.5,61,Spring,No Holiday,Yes,0
2018-03-29,20,15.6,64,Spring,No Holiday,Yes,0
2018-03-29,21,14.4,66,Spring,No Holiday,Yes,0
2018-03-29,22,13.3,71,Spring,No Holiday,Yes,0
2018-03-29,23,12.7,75,Spring,No Holiday,Yes,0
2018-03-30,0,11.8,78,Spring,No Holiday,Yes,0
2018-03-30,1,11.4,77,Spring,No Holiday,Yes,0
2018-03-30,2,10.8,72,Spring,No Holiday,Yes,0
2018-03-30,3,10.3,68,Spring,No Holiday,Yes,0
2018-03-30,4,9.9,67,Spring,No Holiday,Yes,0
2018-03-30,5,10.4,62,Spring,No Holiday,Yes,0
2018-03-30,6,10.3,70,Spring,No Holiday,Yes,0
2018-03-30,7,10.5,70,Spring,No Holiday,Yes,0
2018-03-30,8,11.5,60,Spring,No Holiday,Yes,0
2018-03-30,9,13.7,46,Spring,No Holiday,Yes,0
2018-03-30,10,16.0,29,Spring,No Holiday,Yes,0
2018-03-30,11,17.8,26,Spring,No Holiday,Yes,0
2018-03-30,12,19.1,26,Spring,No Holiday,Yes,0
2018-03-30,13,20.3,27,Spring,No Holiday,Yes,0
2018-03-30,14,21.0,28,Spring,No Holiday,Yes,0
2018-03-30,15,21.8,28,Spring,No Holiday,Yes,0
2018-03-30,16,20.7,36,Spring,No Holiday,Yes,0
2018-03-30,17,19.4,45,Spring,No Holiday,Yes,0
2018-03-30,18,17.4,57,Spring,No Holiday,Yes,0
2018-03-30,19,15.2,60,Spring,No Holiday,Yes,0
2018-03-30,20,14.3,63,Spring,No Holiday,Yes,0
2018-03-30,21,13.7,73,Spring,No Holiday,Yes,0
2018-03-30,22,12.7,76,Spring,No Holiday,Yes,0
2018-03-30,23,12.1,77,Spring,No Holiday,Yes,0
2018-03-31,0,11.7,77,Spring,No Holiday,Yes,0
2018-03-31,1,11.5,77,Spring,No Holiday,Yes,0
2018-03-31,2,11.0,73,Spring,No Holiday,Yes,0
2018-03-31,3,10.7,74,Spring,No Holiday,Yes,0
2018-03-31,4,10.4,73,Spring,No Holiday,Yes,0
2018-03-31,5,9.8,73,Spring,No Holiday,Yes,0
2018-03-31,6,9.4,75,Spring,No Holiday,Yes,0
2018-03-31,7,9.5,72,Spring,No Holiday,Yes,0
2018-03-31,8,10.4,65,Spring,No Holiday,Yes,0
2018-03-31,9,12.6,57,Spring,No Holiday,Yes,0
2018-03-31,10,14.7,53,Spring,No Holiday,Yes,0
2018-03-31,11,16.7,45,Spring,No Holiday,Yes,0
2018-03-31,12,18.2,38,Spring,No Holiday,Yes,0
2018-03-31,13,19.3,37,Spring,No Holiday,Yes,0
2018-03-31,14,20.1,30,Spring,No Holiday,Yes,0
2018-03-31,15,18.9,28,Spring,No Holiday,Yes,0
2018-03-31,16,18.0,32,Spring,No Holiday,Yes,0
2018-03-31,17,17.3,36,Spring,No Holiday,Yes,0
2018-03-31,18,16.6,33,Spring,No Holiday,Yes,0
2018-03-31,19,15.3,41,Spring,No Holiday,Yes,0
2018-03-31,20,14.0,45,Spring,No Holiday,Yes,0
2018-03-31,21,13.3,48,Spring,No Holiday,Yes,0
2018-03-31,22,12.8,52,Spring,No Holiday,Yes,0
2018-03-31,23,12.4,63,Spring,No Holiday,Yes,0
2018-04-01,0,12.1,70,Spring,No Holiday,Yes,0
2018-04-01,1,11.7,74,Spring,No Holiday,Yes,0
2018-04-01,2,11.7,72,Spring,No Holiday,Yes,0
2018-04-01,3,11.9,71,Spring,No Holiday,Yes,0
2018-04-01,4,12.1,69,Spring,No Holiday,Yes,0
2018-04-01,5,12.3,65,Spring,No Holiday,Yes,0
2018-04-01,6,12.4,61,Spring,No Holiday,Yes,0
2018-04-01,7,12.5,62,Spring,No Holiday,Yes,0
2018-04-01,8,12.9,64,Spring,No Holiday,Yes,0
2018-04-01,9,13.5,66,Spring,No Holiday,Yes,0
2018-04-01,10,14.7,61,Spring,No Holiday,Yes,0
2018-04-01,11,16.7,55,Spring,No Holiday,Yes,0
2018-04-01,12,18.0,53,Spring,No Holiday,Yes,0
2018-04-01,13,17.9,60,Spring,No Holiday,Yes,0
2018-04-01,14,17.5,67,Spring,No Holiday,Yes,0
2018-04-01,15,18.2,63,Spring,No Holiday,Yes,0
2018-04-01,16,18.2,69,Spring,No Holiday,Yes,0
2018-04-01,17,18.0,72,Spring,No Holiday,Yes,0
2018-04-01,18,17.7,75,Spring,No Holiday,Yes,0
2018-04-01,19,17.4,79,Spring,No Holiday,Yes,0
2018-04-01,20,17.1,80,Spring,No Holiday,Yes,0
2018-04-01,21,16.9,81,Spring,No Holiday,Yes,0
2018-04-01,22,16.7,83,Spring,No Holiday,Yes,0
2018-04-01,23,16.3,82,Spring,No Holiday,Yes,0
2018-04-02,0,16.1,80,Spring,No Holiday,Yes,0
2018-04-02,1,16.0,79,Spring,No Holiday,Yes,0
2018-04-02,2,15.7,81,Spring,No Holiday,Yes,0
2018-04-02,3,15.6,81,Spring,No Holiday,Yes,0
2018-04-02,4,15.7,79,Spring,No Holiday,Yes,0
2018-04-02,5,15.3,82,Spring,No Holiday,Yes,0
2018-04-02,6,14.9,81,Spring,No Holiday,Yes,0
2018-04-02,7,15.1,80,Spring,No Holiday,Yes,0
2018-04-02,8,15.7,75,Spring,No Holiday,Yes,0
2018-04-02,9,16.6,70,Spring,No Holiday,Yes,0
2018-04-02,10,17.5,66,Spring,No Holiday,Yes,0
2018-04-02,11,18.5,61,Spring,No Holiday,Yes,0
2018-04-02,12,20.8,50,Spring,No Holiday,Yes,0
2018-04-02,13,21.9,48,Spring,No Holiday,Yes,0
2018-04-02,14,23.0,42,Spring,No Holiday,Yes,0
2018-04-02,15,23.7,43,Spring,No Holiday,Yes,0
2018-04-02,16,23.0,47,Spring,No Holiday,Yes,0
2018-04-02,17,22.0,49,Spring,No Holiday,Yes,0
2018-04-02,18,20.7,54,Spring,No Holiday,Yes,0
2018-04-02,19,19.1,60,Spring,No Holiday,Yes,0
2018-04-02,20,18.2,65,Spring,No Holiday,Yes,0
2018-04-02,21,17.9,64,Spring,No Holiday,Yes,0
2018-04-02,22,17.4,66,Spring,No Holiday,Yes,0
2018-04-02,23,16.8,70,Spring,No Holiday,Yes,0
2018-04-03,0,16.8,69,Spring,No Holiday,Yes,0
2018-04-03,1,17.1,72,Spring,No Holiday,Yes,0
2018-04-03,2,17.0,73,Spring,No Holiday,Yes,0
2018-04-03,3,17.0,74,Spring,No Holiday,Yes,0
2018-04-03,4,16.9,74,Spring,No Holiday,Yes,0
2018-04-03,5,16.9,73,Spring,No Holiday,Yes,0
2018-04-03,6,16.8,74,Spring,No Holiday,Yes,0
2018-04-03,7,16.8,73,Spring,No Holiday,Yes,0
2018-04-03,8,17.3,71,Spring,No Holiday,Yes,0
2018-04-03,9,18.3,67,Spring,No Holiday,Yes,0
2018-04-03,10,18.9,66,Spring,No Holiday,Yes,0
2018-04-03,11,19.0,67,Spring,No Holiday,Yes,0
2018-04-03,12,19.6,63,Spring,No Holiday,Yes,0
2018-04-03,13,20.1,61,Spring,No Holiday,Yes,0
2018-04-03,14,21.0,53,Spring,No Holiday,Yes,0
2018-04-03,15,19.9,58,Spring,No Holiday,Yes,0
2018-04-03,16,19.7,58,Spring,No Holiday,Yes,0
2018-04-03,17,19.7,57,Spring,No Holiday,Yes,0
2018-04-03,18,18.9,68,Spring,No Holiday,Yes,0
2018-04-03,19,18.0,74,Spring,No Holiday,Yes,0
2018-04-03,20,17.3,80,Spring,No Holiday,Yes,0
2018-04-03,21,17.0,83,Spring,No Holiday,Yes,0
2018-04-03,22,16.0,85,Spring,No Holiday,Yes,0
2018-04-03,23,15.0,94,Spring,No Holiday,Yes,0
2018-04-04,0,15.0,96,Spring,No Holiday,Yes,1
2018-04-04,1,14.8,96,Spring,No Holiday,Yes,0
2018-04-04,2,14.5,97,Spring,No Holiday,Yes,1
2018-04-04,3,14.3,97,Spring,No Holiday,Yes,1
2018-04-04,4,14.1,97,Spring,No Holiday,Yes,1
2018-04-04,5,11.9,97,Spring,No Holiday,Yes,1
2018-04-04,6,11.7,95,Spring,No Holiday,Yes,1
2018-04-04,7,10.3,90,Spring,No Holiday,Yes,0
2018-04-04,8,10.3,86,Spring,No Holiday,Yes,0
2018-04-04,9,10.4,81,Spring,No Holiday,Yes,0
2018-04-04,10,10.7,81,Spring,No Holiday,Yes,0
2018-04-04,11,12.8,65,Spring,No Holiday,Yes,0
2018-04-04,12,15.3,54,Spring,No Holiday,Yes,0
2018-04-04,13,16.7,47,Spring,No Holiday,Yes,0
2018-04-04,14,17.9,42,Spring,No Holiday,Yes,0
2018-04-04,15,17.9,44,Spring,No Holiday,Yes,0
2018-04-04,16,17.9,42,Spring,No Holiday,Yes,0
2018-04-04,17,17.2,46,Spring,No Holiday,Yes,0
2018-04-04,18,16.0,47,Spring,No Holiday,Yes,0
2018-04-04,19,14.3,53,Spring,No Holiday,Yes,0
2018-04-04,20,12.8,56,Spring,No Holiday,Yes,0
2018-04-04,21,11.8,57,Spring,No Holiday,Yes,0
2018-04-04,22,10.9,58,Spring,No Holiday,Yes,0
2018-04-04,23,10.2,58,Spring,No Holiday,Yes,0
2018-04-05,0,9.5,61,Spring,No Holiday,Yes,0
2018-04-05,1,9.0,62,Spring,No Holiday,Yes,0
2018-04-05,2,9.0,63,Spring,No Holiday,Yes,0
2018-04-05,3,8.9,64,Spring,No Holiday,Yes,0
2018-04-05,4,8.8,65,Spring,No Holiday,Yes,0
2018-04-05,5,8.3,81,Spring,No Holiday,Yes,1
2018-04-05,6,7.5,94,Spring,No Holiday,Yes,1
2018-04-05,7,7.1,94,Spring,No Holiday,Yes,1
2018-04-05,8,6.7,94,Spring,No Holiday,Yes,1
2018-04-05,9,6.8,89,Spring,No Holiday,Yes,0
2018-04-05,10,7.1,87,Spring,No Holiday,Yes,0
2018-04-05,11,7.1,93,Spring,No Holiday,Yes,0
2018-04-05,12,7.3,95,Spring,No Holiday,Yes,1
2018-04-05,13,7.7,95,Spring,No Holiday,Yes,0
2018-04-05,14,8.0,95,Spring,No Holiday,Yes,0
2018-04-05,15,8.1,96,Spring,No Holiday,Yes,1
2018-04-05,16,8.1,96,Spring,No Holiday,Yes,1
2018-04-05,17,8.0,96,Spring,No Holiday,Yes,1
2018-04-05,18,7.6,96,Spring,No Holiday,Yes,0
2018-04-05,19,7.6,96,Spring,No Holiday,Yes,1
2018-04-05,20,7.3,96,Spring,No Holiday,Yes,0
2018-04-05,21,7.3,96,Spring,No Holiday,Yes,1
2018-04-05,22,7.2,96,Spring,No Holiday,Yes,0
2018-04-05,23,7.1,96,Spring,No Holiday,Yes,1
2018-04-06,0,7.2,95,Spring,No Holiday,Yes,1
2018-04-06,1,7.2,95,Spring,No Holiday,Yes,1
2018-04-06,2,7.3,96,Spring,No Holiday,Yes,1
2018-04-06,3,7.2,96,Spring,No Holiday,Yes,1
2018-04-06,4,6.8,97,Spring,No Holiday,Yes,1
2018-04-06,5,6.3,97,Spring,No Holiday,Yes,1
2018-04-06,6,6.1,96,Spring,No Holiday,Yes,0
2018-04-06,7,5.7,95,Spring,No Holiday,Yes,0
2018-04-06,8,5.9,90,Spring,No Holiday,Yes,0
2018-04-06,9,6.9,83,Spring,No Holiday,Yes,0
2018-04-06,10,8.0,73,Spring,No Holiday,Yes,0
2018-04-06,11,8.3,69,Spring,No Holiday,Yes,0
2018-04-06,12,6.7,71,Spring,No Holiday,Yes,0
2018-04-06,13,7.9,58,Spring,No Holiday,Yes,0
2018-04-06,14,7.4,56,Spring,No Holiday,Yes,0
2018-04-06,15,6.8,50,Spring,No Holiday,Yes,0
2018-04-06,16,6.6,50,Spring,No Holiday,Yes,0
2018-04-06,17,6.3,50,Spring,No Holiday,Yes,0
2018-04-06,18,5.9,43,Spring,No Holiday,Yes,0
2018-04-06,19,4.8,48,Spring,No Holiday,Yes,0
2018-04-06,20,4.3,59,Spring,No Holiday,Yes,0
2018-04-06,21,4.0,67,Spring,No Holiday,Yes,0
2018-04-06,22,3.9,68,Spring,No Holiday,Yes,0
2018-04-06,23,3.8,75,Spring,No Holiday,Yes,0
2018-04-07,0,3.0,67,Spring,No Holiday,Yes,0
2018-04-07,1,2.6,67,Spring,No Holiday,Yes,0
2018-04-07,2,1.8,81,Spring,No Holiday,Yes,0
2018-04-07,3,1.5,82,Spring,No Holiday,Yes,1
2018-04-07,4,1.6,70,Spring,No Holiday,Yes,1
2018-04-07,5,1.6,62,Spring,No Holiday,Yes,0
2018-04-07,6,1.7,58,Spring,No Holiday,Yes,0
2018-04-07,7,1.9,51,Spring,No Holiday,Yes,0
2018-04-07,8,2.4,44,Spring,No Holiday,Yes,0
2018-04-07,9,3.4,37,Spring,No Holiday,Yes,0
2018-04-07,10,4.3,31,Spring,No Holiday,Yes,0
2018-04-07,11,4.7,26,Spring,No Holiday,Yes,0
2018-04-07,12,6.0,23,Spring,No Holiday,Yes,0
2018-04-07,13,7.4,22,Spring,No Holiday,Yes,0
2018-04-07,14,8.1,24,Spring,No Holiday,Yes,0
2018-04-07,15,7.6,36,Spring,No Holiday,Yes,0
2018-04-07,16,7.9,34,Spring,No Holiday,Yes,0
2018-04-07,17,7.6,36,Spring,No Holiday,Yes,0
2018-04-07,18,6.4,43,Spring,No Holiday,Yes,0
2018-04-07,19,4.9,47,Spring,No Holiday,Yes,0
2018-04-07,20,4.2,44,Spring,No Holiday,Yes,0
2018-04-07,21,3.8,39,Spring,No Holiday,Yes,0
2018-04-07,22,3.5,41,Spring,No Holiday,Yes,0
2018-04-07,23,3.1,39,Spring,No Holiday,Yes,0
2018-04-08,0,2.9,46,Spring,No Holiday,Yes,0
2018-04-08,1,2.4,46,Spring,No Holiday,Yes,0
2018-04-08,2,2.2,49,Spring,No Holiday,Yes,0
2018-04-08,3,2.0,50,Spring,No Holiday,Yes,0
2018-04-08,4,1.7,51,Spring,No Holiday,Yes,0
2018-04-08,5,1.3,51,Spring,No Holiday,Yes,0
2018-04-08,6,0.9,52,Spring,No Holiday,Yes,0
2018-04-08,7,0.9,54,Spring,No Holiday,Yes,0
2018-04-08,8,2.9,53,Spring,No Holiday,Yes,0
2018-04-08,9,5.1,46,Spring,No Holiday,Yes,0
2018-04-08,10,6.3,39,Spring,No Holiday,Yes,0
2018-04-08,11,6.4,29,Spring,No Holiday,Yes,0
2018-04-08,12,6.9,30,Spring,No Holiday,Yes,0
2018-04-08,13,7.4,27,Spring,No Holiday,Yes,0
2018-04-08,14,7.9,27,Spring,No Holiday,Yes,0
2018-04-08,15,7.3,38,Spring,No Holiday,Yes,0
2018-04-08,16,6.1,65,Spring,No Holiday,Yes,0
2018-04-08,17,4.3,80,Spring,No Holiday,Yes,1
